File,ChangeType,FileHuman,WorkingDir,PrevName,severity,severityIcon
objects/Log__c/listViews/AllRESTLogs.listView-meta.xml,A,ListView AllRESTLogs,,,log,📰
objects/Log__c/listViews/AllResolvedLogs.listView-meta.xml,A,ListView AllResolvedLogs,,,log,📰
objects/Log__c/listViews/LogsToPurgeSoon.listView-meta.xml,A,ListView LogsToPurgeSoon,,,log,📰
objects/Log__c/listViews/MyAssignedLogs.listView-meta.xml,A,ListView MyAssignedLogs,,,log,📰
objects/Log__c/listViews/MyAssignedOpenLogs.listView-meta.xml,A,ListView MyAssignedOpenLogs,,,log,📰
objects/Log__c/listViews/MyGeneratedLogs.listView-meta.xml,A,ListView MyGeneratedLogs,,,log,📰
objects/Log__c/sharingReasons/LoggedByUser__c.sharingReason-meta.xml,A,SharingReason LoggedByUser__c,,,log,📰
objects/Log__c/webLinks/MassDelete.webLink-meta.xml,A,WebLink MassDelete,,,log,📰
objects/LoggerFieldMapping__mdt/LoggerFieldMapping__mdt.object-meta.xml,A,CustomObject LoggerFieldMapping__mdt/LoggerFieldMapping__mdt,,,log,📰
objects/LoggerFieldMapping__mdt/fields/IsEnabled__c.field-meta.xml,A,CustomField IsEnabled__c,,,log,📰
objects/LoggerFieldMapping__mdt/fields/SourceField__c.field-meta.xml,A,CustomField SourceField__c,,,log,📰
objects/LoggerFieldMapping__mdt/fields/SourceSObjectType__c.field-meta.xml,A,CustomField SourceSObjectType__c,,,log,📰
objects/LoggerFieldMapping__mdt/fields/TargetField__c.field-meta.xml,A,CustomField TargetField__c,,,log,📰
objects/LoggerFieldMapping__mdt/fields/TargetSObjectType__c.field-meta.xml,A,CustomField TargetSObjectType__c,,,log,📰
objects/LoggerFieldMapping__mdt/listViews/All.listView-meta.xml,A,ListView All,,,log,📰
objects/LoggerFieldMapping__mdt/validationRules/UnsupportedSourceSObjectType.validationRule-meta.xml,A,ValidationRule UnsupportedSourceSObjectType,,,log,📰
objects/LoggerFieldMapping__mdt/validationRules/UnsupportedTargetSObjectType.validationRule-meta.xml,A,ValidationRule UnsupportedTargetSObjectType,,,log,📰
objects/LoggerParameter__mdt/LoggerParameter__mdt.object-meta.xml,A,CustomObject LoggerParameter__mdt/LoggerParameter__mdt,,,log,📰
objects/LoggerParameter__mdt/fields/Comments__c.field-meta.xml,A,CustomField Comments__c,,,log,📰
objects/LoggerParameter__mdt/fields/Description__c.field-meta.xml,A,CustomField Description__c,,,log,📰
objects/LoggerParameter__mdt/fields/Value__c.field-meta.xml,A,CustomField Value__c,,,log,📰
objects/LoggerParameter__mdt/listViews/All.listView-meta.xml,A,ListView All,,,log,📰
objects/LoggerPlugin__mdt/LoggerPlugin__mdt.object-meta.xml,A,CustomObject LoggerPlugin__mdt/LoggerPlugin__mdt,,,log,📰
objects/LoggerPlugin__mdt/fields/BatchPurgerApexClass__c.field-meta.xml,A,CustomField BatchPurgerApexClass__c,,,log,📰
objects/LoggerPlugin__mdt/fields/BatchPurgerExecutionOrder__c.field-meta.xml,A,CustomField BatchPurgerExecutionOrder__c,,,log,📰
objects/LoggerPlugin__mdt/fields/BatchPurgerFlowName__c.field-meta.xml,A,CustomField BatchPurgerFlowName__c,,,log,📰
objects/LoggerPlugin__mdt/fields/Description__c.field-meta.xml,A,CustomField Description__c,,,log,📰
objects/LoggerPlugin__mdt/fields/ExecutionOrder__c.field-meta.xml,A,CustomField ExecutionOrder__c,,,log,📰
objects/LoggerPlugin__mdt/fields/IsEnabled__c.field-meta.xml,A,CustomField IsEnabled__c,,,log,📰
objects/LoggerPlugin__mdt/fields/Link__c.field-meta.xml,A,CustomField Link__c,,,log,📰
objects/LoggerPlugin__mdt/fields/PluginApiName__c.field-meta.xml,A,CustomField PluginApiName__c,,,log,📰
objects/LoggerPlugin__mdt/fields/PluginType__c.field-meta.xml,A,CustomField PluginType__c,,,log,📰
objects/LoggerPlugin__mdt/fields/SObjectHandlerApexClass__c.field-meta.xml,A,CustomField SObjectHandlerApexClass__c,,,log,📰
objects/LoggerPlugin__mdt/fields/SObjectHandlerExecutionOrder__c.field-meta.xml,A,CustomField SObjectHandlerExecutionOrder__c,,,log,📰
objects/LoggerPlugin__mdt/fields/SObjectHandlerFlowName__c.field-meta.xml,A,CustomField SObjectHandlerFlowName__c,,,log,📰
objects/LoggerPlugin__mdt/fields/SObjectType__c.field-meta.xml,A,CustomField SObjectType__c,,,log,📰
objects/LoggerPlugin__mdt/fields/VersionNumber__c.field-meta.xml,A,CustomField VersionNumber__c,,,log,📰
objects/LoggerPlugin__mdt/listViews/All.listView-meta.xml,A,ListView All,,,log,📰
objects/LoggerPlugin__mdt/validationRules/Plugins_are_not_supported.validationRule-meta.xml,A,ValidationRule Plugins_are_not_supported,,,log,📰
objects/LoggerSObjectHandler__mdt/LoggerSObjectHandler__mdt.object-meta.xml,A,CustomObject LoggerSObjectHandler__mdt/LoggerSObjectHandler__mdt,,,log,📰
objects/LoggerSObjectHandler__mdt/fields/IsEnabled__c.field-meta.xml,A,CustomField IsEnabled__c,,,log,📰
objects/LoggerSObjectHandler__mdt/fields/SObjectHandlerApexClass__c.field-meta.xml,A,CustomField SObjectHandlerApexClass__c,,,log,📰
objects/LoggerSObjectHandler__mdt/fields/SObjectTypeOverride__c.field-meta.xml,A,CustomField SObjectTypeOverride__c,,,log,📰
objects/LoggerSObjectHandler__mdt/fields/SObjectType__c.field-meta.xml,A,CustomField SObjectType__c,,,log,📰
objects/LoggerSObjectHandler__mdt/listViews/All.listView-meta.xml,A,ListView All,,,log,📰
objects/LoggerScenarioRule__mdt/LoggerScenarioRule__mdt.object-meta.xml,A,CustomObject LoggerScenarioRule__mdt/LoggerScenarioRule__mdt,,,log,📰
objects/LoggerScenarioRule__mdt/fields/EndTime__c.field-meta.xml,A,CustomField EndTime__c,,,log,📰
objects/LoggerScenarioRule__mdt/fields/IsAnonymousModeEnabled__c.field-meta.xml,A,CustomField IsAnonymousModeEnabled__c,,,log,📰
objects/LoggerScenarioRule__mdt/fields/IsApexSystemDebugLoggingEnabled__c.field-meta.xml,A,CustomField IsApexSystemDebugLoggingEnabled__c,,,log,📰
objects/LoggerScenarioRule__mdt/fields/IsDataMaskingEnabled__c.field-meta.xml,A,CustomField IsDataMaskingEnabled__c,,,log,📰
objects/LoggerScenarioRule__mdt/fields/IsEnabled__c.field-meta.xml,A,CustomField IsEnabled__c,,,log,📰
objects/LoggerScenarioRule__mdt/fields/IsJavaScriptConsoleLoggingEnabled__c.field-meta.xml,A,CustomField IsJavaScriptConsoleLoggingEnabled__c,,,log,📰
objects/LoggerScenarioRule__mdt/fields/IsJavaScriptLightningLoggerEnabled__c.field-meta.xml,A,CustomField IsJavaScriptLightningLoggerEnabled__c,,,log,📰
objects/LoggerScenarioRule__mdt/fields/IsLogAssignmentEnabled__c.field-meta.xml,A,CustomField IsLogAssignmentEnabled__c,,,log,📰
objects/LoggerScenarioRule__mdt/fields/IsLogRetentionOverrideEnabled__c.field-meta.xml,A,CustomField IsLogRetentionOverrideEnabled__c,,,log,📰
objects/LoggerScenarioRule__mdt/fields/IsLoggerEnabled__c.field-meta.xml,A,CustomField IsLoggerEnabled__c,,,log,📰
objects/LoggerScenarioRule__mdt/fields/IsPlatformEventStorageLocationEnabled__c.field-meta.xml,A,CustomField IsPlatformEventStorageLocationEnabled__c,,,log,📰
objects/LoggerScenarioRule__mdt/fields/IsRecordFieldStrippingEnabled__c.field-meta.xml,A,CustomField IsRecordFieldStrippingEnabled__c,,,log,📰
objects/LoggerScenarioRule__mdt/fields/IsSavingEnabled__c.field-meta.xml,A,CustomField IsSavingEnabled__c,,,log,📰
objects/LoggerScenarioRule__mdt/fields/NumberOfDaysToRetainLogs__c.field-meta.xml,A,CustomField NumberOfDaysToRetainLogs__c,,,log,📰
objects/LoggerScenarioRule__mdt/fields/PlatformEventStorageLocation__c.field-meta.xml,A,CustomField PlatformEventStorageLocation__c,,,log,📰
objects/LoggerScenarioRule__mdt/fields/SaveMethod__c.field-meta.xml,A,CustomField SaveMethod__c,,,log,📰
objects/LoggerScenarioRule__mdt/fields/Scenario__c.field-meta.xml,A,CustomField Scenario__c,,,log,📰
objects/LoggerScenarioRule__mdt/fields/StartTime__c.field-meta.xml,A,CustomField StartTime__c,,,log,📰
objects/LoggerScenarioRule__mdt/fields/UserLoggingLevel__c.field-meta.xml,A,CustomField UserLoggingLevel__c,,,log,📰
objects/LoggerScenarioRule__mdt/listViews/All.listView-meta.xml,A,ListView All,,,log,📰
objects/LoggerScenario__c/LoggerScenario__c.object-meta.xml,A,CustomObject LoggerScenario__c/LoggerScenario__c,,,log,📰
objects/LoggerScenario__c/compactLayouts/LoggerScenarioCompactLayout.compactLayout-meta.xml,A,CompactLayout LoggerScenarioCompactLayout,,,log,📰
objects/LoggerScenario__c/fields/UniqueId__c.field-meta.xml,A,CustomField UniqueId__c,,,log,📰
objects/LoggerScenario__c/listViews/All.listView-meta.xml,A,ListView All,,,log,📰
objects/LoggerScenario__c/listViews/MyAssignedLoggerScenarios.listView-meta.xml,A,ListView MyAssignedLoggerScenarios,,,log,📰
objects/LoggerSettings__c/LoggerSettings__c.object-meta.xml,A,CustomObject LoggerSettings__c/LoggerSettings__c,,,log,📰
objects/LoggerSettings__c/fields/DefaultLogOwner__c.field-meta.xml,A,CustomField DefaultLogOwner__c,,,log,📰
objects/LoggerSettings__c/fields/DefaultLogPurgeAction__c.field-meta.xml,A,CustomField DefaultLogPurgeAction__c,,,log,📰
objects/LoggerSettings__c/fields/DefaultLogShareAccessLevel__c.field-meta.xml,A,CustomField DefaultLogShareAccessLevel__c,,,log,📰
objects/LoggerSettings__c/fields/DefaultNumberOfDaysToRetainLogs__c.field-meta.xml,A,CustomField DefaultNumberOfDaysToRetainLogs__c,,,log,📰
objects/LoggerSettings__c/fields/DefaultPlatformEventStorageLocation__c.field-meta.xml,A,CustomField DefaultPlatformEventStorageLocation__c,,,log,📰
objects/LoggerSettings__c/fields/DefaultPlatformEventStorageLoggingLevel__c.field-meta.xml,A,CustomField DefaultPlatformEventStorageLoggingLevel__c,,,log,📰
objects/LoggerSettings__c/fields/DefaultSaveMethod__c.field-meta.xml,A,CustomField DefaultSaveMethod__c,,,log,📰
objects/LoggerSettings__c/fields/DefaultScenario__c.field-meta.xml,A,CustomField DefaultScenario__c,,,log,📰
objects/LoggerSettings__c/fields/EndTime__c.field-meta.xml,A,CustomField EndTime__c,,,log,📰
objects/LoggerSettings__c/fields/IsAnonymousModeEnabled__c.field-meta.xml,A,CustomField IsAnonymousModeEnabled__c,,,log,📰
objects/LoggerSettings__c/fields/IsApexSystemDebugLoggingEnabled__c.field-meta.xml,A,CustomField IsApexSystemDebugLoggingEnabled__c,,,log,📰
objects/LoggerSettings__c/fields/IsDataMaskingEnabled__c.field-meta.xml,A,CustomField IsDataMaskingEnabled__c,,,log,📰
objects/LoggerSettings__c/fields/IsEnabled__c.field-meta.xml,A,CustomField IsEnabled__c,,,log,📰
objects/LoggerSettings__c/fields/IsJavaScriptConsoleLoggingEnabled__c.field-meta.xml,A,CustomField IsJavaScriptConsoleLoggingEnabled__c,,,log,📰
objects/LoggerSettings__c/fields/IsJavaScriptLightningLoggerEnabled__c.field-meta.xml,A,CustomField IsJavaScriptLightningLoggerEnabled__c,,,log,📰
objects/LoggerSettings__c/fields/IsRecordFieldStrippingEnabled__c.field-meta.xml,A,CustomField IsRecordFieldStrippingEnabled__c,,,log,📰
objects/LoggerSettings__c/fields/IsSavingEnabled__c.field-meta.xml,A,CustomField IsSavingEnabled__c,,,log,📰
objects/LoggerSettings__c/fields/LoggingLevel__c.field-meta.xml,A,CustomField LoggingLevel__c,,,log,📰
objects/LoggerSettings__c/fields/StartTime__c.field-meta.xml,A,CustomField StartTime__c,,,log,📰
objects/LoggerSettings__c/listViews/All.listView-meta.xml,A,ListView All,,,log,📰
objects/LoggerTag__c/LoggerTag__c.object-meta.xml,A,CustomObject LoggerTag__c/LoggerTag__c,,,log,📰
objects/LoggerTag__c/compactLayouts/LoggerTagCompactLayout.compactLayout-meta.xml,A,CompactLayout LoggerTagCompactLayout,,,log,📰
objects/LoggerTag__c/fields/TotalLogEntries__c.field-meta.xml,A,CustomField TotalLogEntries__c,,,log,📰
objects/LoggerTag__c/fields/UniqueId__c.field-meta.xml,A,CustomField UniqueId__c,,,log,📰
objects/LoggerTag__c/listViews/All.listView-meta.xml,A,ListView All,,,log,📰
objects/MessagingEndUser/MessagingEndUser.object-meta.xml,A,CustomObject MessagingEndUser/MessagingEndUser,,,log,📰
objects/MessagingEndUser/listViews/BulkMessageMessagingEndUsers.listView-meta.xml,A,ListView BulkMessageMessagingEndUsers,,,log,📰
objects/MusubuCompany__c/MusubuCompany__c.object-meta.xml,A,CustomObject MusubuCompany__c/MusubuCompany__c,,,log,📰
objects/MusubuCompany__c/fields/Address__c.field-meta.xml,A,CustomField Address__c,,,log,📰
objects/MusubuCompany__c/fields/Capital__c.field-meta.xml,A,CustomField Capital__c,,,log,📰
objects/MusubuCompany__c/fields/City__c.field-meta.xml,A,CustomField City__c,,,log,📰
objects/MusubuCompany__c/fields/CorporateNumber__c.field-meta.xml,A,CustomField CorporateNumber__c,,,log,📰
objects/MusubuCompany__c/fields/DataSource__c.field-meta.xml,A,CustomField DataSource__c,,,log,📰
objects/MusubuCompany__c/fields/EmployeeCount__c.field-meta.xml,A,CustomField EmployeeCount__c,,,log,📰
objects/MusubuCompany__c/fields/EstablishedDate__c.field-meta.xml,A,CustomField EstablishedDate__c,,,log,📰
objects/MusubuCompany__c/fields/Industry__c.field-meta.xml,A,CustomField Industry__c,,,log,📰
objects/MusubuCompany__c/fields/LastApiSyncDate__c.field-meta.xml,A,CustomField LastApiSyncDate__c,,,log,📰
objects/MusubuCompany__c/fields/Phone__c.field-meta.xml,A,CustomField Phone__c,,,log,📰
objects/MusubuCompany__c/fields/PostalCode__c.field-meta.xml,A,CustomField PostalCode__c,,,log,📰
objects/MusubuCompany__c/fields/Prefecture__c.field-meta.xml,A,CustomField Prefecture__c,,,log,📰
objects/MusubuCompany__c/fields/Website__c.field-meta.xml,A,CustomField Website__c,,,log,📰
objects/Opportunity/Opportunity.object-meta.xml,A,CustomObject Opportunity/Opportunity,,,log,📰
objects/Opportunity/fields/AccountId.field-meta.xml,A,CustomField AccountId,,,log,📰
objects/Opportunity/fields/Amount.field-meta.xml,A,CustomField Amount,,,log,📰
objects/Opportunity/fields/CampaignId.field-meta.xml,A,CustomField CampaignId,,,log,📰
objects/Opportunity/fields/CloseDate.field-meta.xml,A,CustomField CloseDate,,,log,📰
objects/Opportunity/fields/ContractId.field-meta.xml,A,CustomField ContractId,,,log,📰
objects/Opportunity/fields/CurrentGenerators__c.field-meta.xml,A,CustomField CurrentGenerators__c,,,log,📰
objects/Opportunity/fields/DeliveryInstallationStatus__c.field-meta.xml,A,CustomField DeliveryInstallationStatus__c,,,log,📰
objects/Opportunity/fields/Description.field-meta.xml,A,CustomField Description,,,log,📰
objects/Opportunity/fields/ExpectedRevenue.field-meta.xml,A,CustomField ExpectedRevenue,,,log,📰
objects/Opportunity/fields/IqScore.field-meta.xml,A,CustomField IqScore,,,log,📰
objects/Opportunity/fields/IsPrivate.field-meta.xml,A,CustomField IsPrivate,,,log,📰
objects/Opportunity/fields/LeadSource.field-meta.xml,A,CustomField LeadSource,,,log,📰
objects/Opportunity/fields/MainCompetitors__c.field-meta.xml,A,CustomField MainCompetitors__c,,,log,📰
objects/Opportunity/fields/Name.field-meta.xml,A,CustomField Name,,,log,📰
objects/Opportunity/fields/NextStep.field-meta.xml,A,CustomField NextStep,,,log,📰
objects/Opportunity/fields/OrderNumber__c.field-meta.xml,A,CustomField OrderNumber__c,,,log,📰
objects/Opportunity/fields/OwnerId.field-meta.xml,A,CustomField OwnerId,,,log,📰
objects/Opportunity/fields/Pricebook2Id.field-meta.xml,A,CustomField Pricebook2Id,,,log,📰
objects/Opportunity/fields/Probability.field-meta.xml,A,CustomField Probability,,,log,📰
objects/Opportunity/fields/Related_URL__c.field-meta.xml,A,CustomField Related_URL__c,,,log,📰
objects/Opportunity/fields/StageName.field-meta.xml,A,CustomField StageName,,,log,📰
objects/Opportunity/fields/SyncedQuoteId.field-meta.xml,A,CustomField SyncedQuoteId,,,log,📰
objects/Opportunity/fields/TotalOpportunityQuantity.field-meta.xml,A,CustomField TotalOpportunityQuantity,,,log,📰
objects/Opportunity/fields/TrackingNumber__c.field-meta.xml,A,CustomField TrackingNumber__c,,,log,📰
objects/Opportunity/fields/Type.field-meta.xml,A,CustomField Type,,,log,📰
objects/Opportunity/listViews/AllOpportunities.listView-meta.xml,A,ListView AllOpportunities,,,log,📰
objects/Opportunity/listViews/ClosingNextMonth.listView-meta.xml,A,ListView ClosingNextMonth,,,log,📰
objects/Opportunity/listViews/ClosingThisMonth.listView-meta.xml,A,ListView ClosingThisMonth,,,log,📰
objects/Opportunity/listViews/Default_Opportunity_Pipeline.listView-meta.xml,A,ListView Default_Opportunity_Pipeline,,,log,📰
objects/Opportunity/listViews/MyOpportunities.listView-meta.xml,A,ListView MyOpportunities,,,log,📰
objects/Opportunity/listViews/NewLastWeek.listView-meta.xml,A,ListView NewLastWeek,,,log,📰
objects/Opportunity/listViews/NewThisWeek.listView-meta.xml,A,ListView NewThisWeek,,,log,📰
objects/Opportunity/listViews/Private.listView-meta.xml,A,ListView Private,,,log,📰
objects/Opportunity/listViews/Won.listView-meta.xml,A,ListView Won,,,log,📰
objects/Opportunity/webLinks/DeliveryStatus.webLink-meta.xml,A,WebLink DeliveryStatus,,,log,📰
objects/Order/Order.object-meta.xml,A,CustomObject Order/Order,,,log,📰
objects/Order/listViews/AllActivatedOrders.listView-meta.xml,A,ListView AllActivatedOrders,,,log,📰
objects/Order/listViews/AllDraftOrders.listView-meta.xml,A,ListView AllDraftOrders,,,log,📰
objects/Order/listViews/AllOrders.listView-meta.xml,A,ListView AllOrders,,,log,📰
objects/Product2/Product2.object-meta.xml,A,CustomObject Product2/Product2,,,log,📰
objects/Product2/listViews/AllProducts.listView-meta.xml,A,ListView AllProducts,,,log,📰
objects/Solution/Solution.object-meta.xml,A,CustomObject Solution/Solution,,,log,📰
objects/Solution/listViews/AllReviewedSolutions.listView-meta.xml,A,ListView AllReviewedSolutions,,,log,📰
objects/Solution/listViews/AllUnreviewedSolutions.listView-meta.xml,A,ListView AllUnreviewedSolutions,,,log,📰
objects/User/User.object-meta.xml,A,CustomObject User/User,,,log,📰
objects/User/listViews/ActiveUsers.listView-meta.xml,A,ListView ActiveUsers,,,log,📰
objects/User/listViews/AdminUsers.listView-meta.xml,A,ListView AdminUsers,,,log,📰
objects/User/listViews/AllUsers.listView-meta.xml,A,ListView AllUsers,,,log,📰
pages/LogMassDelete.page,A,ApexPage LogMassDelete,,,log,📰
pages/LogMassDelete.page-meta.xml,A,ApexPage LogMassDelete,,,log,📰
pathAssistants/LogStatus.pathAssistant-meta.xml,A,PathAssistant LogStatus,,,log,📰
permissionsetgroups/force__AgentforceServiceAgentUserPsg.permissionsetgroup-meta.xml,A,PermissionSetGroup force__AgentforceServiceAgentUserPsg,,,log,📰
permissionsetgroups/force__Commerce_Shopper.permissionsetgroup-meta.xml,A,PermissionSetGroup force__Commerce_Shopper,,,log,📰
permissionsetgroups/force__CopilotSalesforceAdminPSG.permissionsetgroup-meta.xml,A,PermissionSetGroup force__CopilotSalesforceAdminPSG,,,log,📰
permissionsetgroups/force__CopilotSalesforceUserPSG.permissionsetgroup-meta.xml,A,PermissionSetGroup force__CopilotSalesforceUserPSG,,,log,📰
permissionsetgroups/force__Enablement_Admin.permissionsetgroup-meta.xml,A,PermissionSetGroup force__Enablement_Admin,,,log,📰
permissionsetgroups/force__Enablement_Resources_Manager.permissionsetgroup-meta.xml,A,PermissionSetGroup force__Enablement_Resources_Manager,,,log,📰
permissionsetgroups/force__Enablement_User.permissionsetgroup-meta.xml,A,PermissionSetGroup force__Enablement_User,,,log,📰
permissionsetgroups/force__Partner_Enablement_User.permissionsetgroup-meta.xml,A,PermissionSetGroup force__Partner_Enablement_User,,,log,📰
permissionsetgroups/force__SubscriptionManagementBillingAdmin.permissionsetgroup-meta.xml,A,PermissionSetGroup force__SubscriptionManagementBillingAdmin,,,log,📰
permissionsetgroups/force__SubscriptionManagementBillingOperations.permissionsetgroup-meta.xml,A,PermissionSetGroup force__SubscriptionManagementBillingOperations,,,log,📰
permissionsetgroups/force__SubscriptionManagementBuyerIntegrationUser.permissionsetgroup-meta.xml,A,PermissionSetGroup force__SubscriptionManagementBuyerIntegrationUser,,,log,📰
permissionsetgroups/force__SubscriptionManagementCollections.permissionsetgroup-meta.xml,A,PermissionSetGroup force__SubscriptionManagementCollections,,,log,📰
permissionsetgroups/force__SubscriptionManagementCreditMemoAdjustmentsOperations.permissionsetgroup-meta.xml,A,PermissionSetGroup force__SubscriptionManagementCreditMemoAdjustmentsOperations,,,log,📰
permissionsetgroups/force__SubscriptionManagementPaymentAdministrator.permissionsetgroup-meta.xml,A,PermissionSetGroup force__SubscriptionManagementPaymentAdministrator,,,log,📰
permissionsetgroups/force__SubscriptionManagementPaymentOperations.permissionsetgroup-meta.xml,A,PermissionSetGroup force__SubscriptionManagementPaymentOperations,,,log,📰
permissionsetgroups/force__SubscriptionManagementProductAndPricingAdmin.permissionsetgroup-meta.xml,A,PermissionSetGroup force__SubscriptionManagementProductAndPricingAdmin,,,log,📰
permissionsetgroups/force__SubscriptionManagementSalesOperationsRep.permissionsetgroup-meta.xml,A,PermissionSetGroup force__SubscriptionManagementSalesOperationsRep,,,log,📰
permissionsetgroups/force__SubscriptionManagementSalesRep.permissionsetgroup-meta.xml,A,PermissionSetGroup force__SubscriptionManagementSalesRep,,,log,📰
permissionsetgroups/force__SubscriptionManagementTaxAdmin.permissionsetgroup-meta.xml,A,PermissionSetGroup force__SubscriptionManagementTaxAdmin,,,log,📰
permissionsets/Experience_Profile_Manager.permissionset-meta.xml,A,PermissionSet Experience_Profile_Manager,,,log,📰
permissionsets/LoggerAdmin.permissionset-meta.xml,A,PermissionSet LoggerAdmin,,,log,📰
permissionsets/LoggerEndUser.permissionset-meta.xml,A,PermissionSet LoggerEndUser,,,log,📰
permissionsets/LoggerLogCreator.permissionset-meta.xml,A,PermissionSet LoggerLogCreator,,,log,📰
permissionsets/LoggerLogViewer.permissionset-meta.xml,A,PermissionSet LoggerLogViewer,,,log,📰
permissionsets/MusubuCompanyAccess.permissionset-meta.xml,A,PermissionSet MusubuCompanyAccess,,,log,📰
permissionsets/sfdcInternalInt__sfdc_scrt2.permissionset-meta.xml,A,PermissionSet sfdcInternalInt__sfdc_scrt2,,,log,📰
presenceUserConfigs/default_presence_config.presenceUserConfig-meta.xml,A,PresenceUserConfig default_presence_config,,,log,📰
profilePasswordPolicies/PT1_profilePasswordPolicy1740026011544.profilePasswordPolicy-meta.xml,A,ProfilePasswordPolicy PT1_profilePasswordPolicy1740026011544,,,log,📰
profileSessionSettings/PT1_profileSessionSetting1740026011694.profileSessionSetting-meta.xml,A,ProfileSessionSetting PT1_profileSessionSetting1740026011694,,,log,📰
profiles/Admin.profile-meta.xml,A,Profile Admin,,,log,📰
profiles/Analytics Cloud Integration User.profile-meta.xml,A,Profile Analytics Cloud Integration User,,,log,📰
profiles/Analytics Cloud Security User.profile-meta.xml,A,Profile Analytics Cloud Security User,,,log,📰
profiles/Anypoint Integration.profile-meta.xml,A,Profile Anypoint Integration,,,log,📰
profiles/Authenticated Website.profile-meta.xml,A,Profile Authenticated Website,,,log,📰
profiles/B2B Reordering Portal Buyer Profile.profile-meta.xml,A,Profile B2B Reordering Portal Buyer Profile,,,log,📰
profiles/Chatter External User.profile-meta.xml,A,Profile Chatter External User,,,log,📰
profiles/Chatter Free User.profile-meta.xml,A,Profile Chatter Free User,,,log,📰
profiles/Chatter Moderator User.profile-meta.xml,A,Profile Chatter Moderator User,,,log,📰
profiles/ContractManager.profile-meta.xml,A,Profile ContractManager,,,log,📰
profiles/Cross Org Data Proxy User.profile-meta.xml,A,Profile Cross Org Data Proxy User,,,log,📰
profiles/Custom%3A Marketing Profile.profile-meta.xml,A,Profile Custom%3A Marketing Profile,,,log,📰
profiles/Custom%3A Sales Profile.profile-meta.xml,A,Profile Custom%3A Sales Profile,,,log,📰
profiles/Custom%3A Support Profile.profile-meta.xml,A,Profile Custom%3A Support Profile,,,log,📰
profiles/Customer Community Login User.profile-meta.xml,A,Profile Customer Community Login User,,,log,📰
profiles/Customer Community Plus Login User.profile-meta.xml,A,Profile Customer Community Plus Login User,,,log,📰
profiles/Customer Community Plus User.profile-meta.xml,A,Profile Customer Community Plus User,,,log,📰
profiles/Customer Community User.profile-meta.xml,A,Profile Customer Community User,,,log,📰
profiles/Customer Portal Manager Custom.profile-meta.xml,A,Profile Customer Portal Manager Custom,,,log,📰
profiles/Customer Portal Manager Standard.profile-meta.xml,A,Profile Customer Portal Manager Standard,,,log,📰
profiles/Einstein Agent User.profile-meta.xml,A,Profile Einstein Agent User,,,log,📰
profiles/External Apps Login User.profile-meta.xml,A,Profile External Apps Login User,,,log,📰
profiles/External Identity User.profile-meta.xml,A,Profile External Identity User,,,log,📰
profiles/Force%2Ecom - App Subscription User.profile-meta.xml,A,Profile Force%2Ecom - App Subscription User,,,log,📰
profiles/Force%2Ecom - Free User.profile-meta.xml,A,Profile Force%2Ecom - Free User,,,log,📰
profiles/Gold Partner User.profile-meta.xml,A,Profile Gold Partner User,,,log,📰
profiles/High Volume Customer Portal User.profile-meta.xml,A,Profile High Volume Customer Portal User,,,log,📰
profiles/HighVolumePortal.profile-meta.xml,A,Profile HighVolumePortal,,,log,📰
profiles/Identity User.profile-meta.xml,A,Profile Identity User,,,log,📰
profiles/MarketingProfile.profile-meta.xml,A,Profile MarketingProfile,,,log,📰
profiles/Minimum Access - API Only Integrations.profile-meta.xml,A,Profile Minimum Access - API Only Integrations,,,log,📰
profiles/Minimum Access - Salesforce.profile-meta.xml,A,Profile Minimum Access - Salesforce,,,log,📰
profiles/Partner App Subscription User.profile-meta.xml,A,Profile Partner App Subscription User,,,log,📰
profiles/Partner Community Login User.profile-meta.xml,A,Profile Partner Community Login User,,,log,📰
profiles/Partner Community User.profile-meta.xml,A,Profile Partner Community User,,,log,📰
profiles/PlatformPortal.profile-meta.xml,A,Profile PlatformPortal,,,log,📰
profiles/Read Only.profile-meta.xml,A,Profile Read Only,,,log,📰
profiles/Salesforce API Only System Integrations.profile-meta.xml,A,Profile Salesforce API Only System Integrations,,,log,📰
profiles/Silver Partner User.profile-meta.xml,A,Profile Silver Partner User,,,log,📰
profiles/SolutionManager.profile-meta.xml,A,Profile SolutionManager,,,log,📰
profiles/Standard.profile-meta.xml,A,Profile Standard,,,log,📰
profiles/StandardAul.profile-meta.xml,A,Profile StandardAul,,,log,📰
profiles/Work%2Ecom Only User.profile-meta.xml,A,Profile Work%2Ecom Only User,,,log,📰
quickActions/Case.CloseCaseLightning.quickAction-meta.xml,A,QuickAction Case.CloseCaseLightning,,,log,📰
quickActions/Case.LogACall.quickAction-meta.xml,A,QuickAction Case.LogACall,,,log,📰
quickActions/Case.NewChildCase.quickAction-meta.xml,A,QuickAction Case.NewChildCase,,,log,📰
quickActions/CollaborationGroup.NewGroupMember.quickAction-meta.xml,A,QuickAction CollaborationGroup.NewGroupMember,,,log,📰
quickActions/CollaborationGroup.NewGroupRecord.quickAction-meta.xml,A,QuickAction CollaborationGroup.NewGroupRecord,,,log,📰
quickActions/FeedItem.NewTaskFromFeedItem.quickAction-meta.xml,A,QuickAction FeedItem.NewTaskFromFeedItem,,,log,📰
quickActions/LogACall.quickAction-meta.xml,A,QuickAction LogACall,,,log,📰
